mean_overlapping_bboxes,class_acc,loss_rpn_cls,loss_rpn_regr,loss_class_cls,loss_class_regr,curr_loss,elapsed_time,mAP
21.333,0.979,0.383,0.061,0.067,0.041,0.552,0.193,0.0
22.767,0.971,0.34,0.058,0.096,0.043,0.537,0.196,0.0
25.167,0.977,0.427,0.062,0.064,0.039,0.593,0.211,0.0
21.533,0.971,0.342,0.061,0.087,0.038,0.528,0.199,0.0
20.4,0.977,0.227,0.06,0.088,0.034,0.41,0.198,0.0
20.533,0.978,0.244,0.059,0.081,0.035,0.419,0.207,0.0
25.1,0.97,0.289,0.06,0.088,0.035,0.471,0.207,0.0
22.7,0.962,0.38,0.061,0.114,0.037,0.592,0.206,0.0
19.9,0.966,0.43,0.055,0.078,0.036,0.598,0.181,0.0
23.233,0.972,0.398,0.058,0.076,0.038,0.571,0.208,0.0
21.8,0.979,0.335,0.063,0.075,0.034,0.507,0.198,0.0
21.033,0.981,0.393,0.056,0.073,0.032,0.554,0.19,0.0
20.567,0.972,0.225,0.059,0.072,0.036,0.391,0.199,0.0
21.5,0.969,0.345,0.06,0.08,0.037,0.522,0.209,0.0
24.933,0.969,0.367,0.064,0.103,0.038,0.572,0.208,0.0
21.0,0.981,0.231,0.058,0.072,0.037,0.398,0.194,0.0
22.2,0.971,0.29,0.052,0.075,0.035,0.451,0.192,0.0
22.167,0.984,0.315,0.056,0.049,0.041,0.462,0.191,0.0
23.967,0.967,0.356,0.061,0.102,0.05,0.569,0.203,0.0
22.733,0.967,0.297,0.058,0.094,0.034,0.484,0.212,0.0
22.0,0.969,0.267,0.057,0.096,0.033,0.453,0.2,0.0
22.367,0.97,0.412,0.054,0.087,0.032,0.584,0.205,0.0
21.833,0.975,0.251,0.056,0.079,0.045,0.43,0.19,0.0
21.233,0.981,0.375,0.057,0.068,0.04,0.541,0.206,0.0
24.533,0.961,0.252,0.061,0.099,0.039,0.451,0.206,0.0
20.467,0.973,0.297,0.056,0.077,0.034,0.464,0.187,0.0
25.533,0.969,0.339,0.055,0.109,0.045,0.549,0.208,0.0
22.8,0.979,0.435,0.063,0.07,0.035,0.603,0.21,0.0
21.933,0.974,0.198,0.054,0.086,0.044,0.382,0.194,0.0
25.167,0.967,0.374,0.055,0.104,0.034,0.567,0.211,0.0
23.633,0.967,0.358,0.056,0.099,0.038,0.551,0.201,0.0
24.1,0.975,0.388,0.053,0.092,0.039,0.572,0.191,0.0
22.067,0.979,0.398,0.059,0.07,0.038,0.565,0.198,0.0
21.6,0.98,0.279,0.056,0.066,0.042,0.443,0.198,0.0
23.933,0.983,0.203,0.054,0.066,0.034,0.357,0.201,0.0
22.433,0.985,0.273,0.051,0.053,0.03,0.407,0.203,0.0
22.0,0.975,0.36,0.056,0.065,0.032,0.512,0.199,0.0
21.5,0.982,0.273,0.056,0.07,0.042,0.441,0.204,0.0
21.133,0.979,0.274,0.052,0.063,0.034,0.423,0.195,0.0
24.2,0.979,0.213,0.054,0.065,0.029,0.363,0.206,0.0
23.1,0.982,0.281,0.056,0.067,0.027,0.431,0.202,0.0
20.867,0.982,0.259,0.058,0.054,0.029,0.401,0.198,0.0
21.367,0.977,0.296,0.053,0.057,0.036,0.442,0.198,0.0
21.3,0.967,0.275,0.055,0.075,0.033,0.438,0.203,0.0
23.2,0.975,0.319,0.056,0.08,0.033,0.489,0.21,0.0
19.8,0.982,0.368,0.051,0.054,0.036,0.508,0.183,0.0
25.167,0.97,0.392,0.059,0.086,0.034,0.572,0.206,0.0
20.133,0.974,0.442,0.054,0.081,0.034,0.61,0.2,0.0
21.6,0.972,0.282,0.056,0.074,0.033,0.446,0.206,0.0
21.133,0.977,0.151,0.051,0.066,0.033,0.301,0.191,0.0
21.6,0.982,0.306,0.051,0.058,0.034,0.45,0.205,0.0
21.333,0.989,0.266,0.052,0.049,0.029,0.395,0.2,0.0
21.6,0.979,0.294,0.053,0.057,0.025,0.428,0.208,0.0
22.5,0.971,0.343,0.053,0.077,0.028,0.502,0.202,0.0
23.6,0.968,0.281,0.052,0.087,0.028,0.448,0.2,0.0
19.733,0.976,0.242,0.049,0.063,0.038,0.392,0.183,0.0
22.8,0.974,0.38,0.048,0.074,0.041,0.543,0.204,0.0
19.133,0.982,0.367,0.049,0.051,0.036,0.503,0.19,0.0
22.533,0.96,0.431,0.053,0.118,0.041,0.643,0.201,0.0
21.267,0.969,0.437,0.057,0.078,0.037,0.608,0.202,0.0
24.933,0.968,0.301,0.057,0.086,0.036,0.481,0.208,0.0
20.067,0.984,0.267,0.049,0.062,0.025,0.403,0.192,0.0
21.533,0.975,0.327,0.053,0.073,0.026,0.48,0.208,0.0
22.7,0.983,0.221,0.051,0.049,0.032,0.353,0.207,0.0
20.867,0.984,0.39,0.047,0.06,0.029,0.526,0.196,0.0
20.267,0.985,0.309,0.052,0.052,0.032,0.445,0.197,0.0
21.133,0.979,0.281,0.049,0.066,0.039,0.435,0.198,0.0
18.133,0.98,0.165,0.046,0.053,0.022,0.287,0.185,0.0
22.033,0.966,0.436,0.052,0.072,0.041,0.601,0.222,0.0
21.9,0.988,0.381,0.051,0.048,0.03,0.51,0.196,0.0
24.333,0.981,0.201,0.054,0.066,0.033,0.354,0.2,0.0
20.1,0.973,0.293,0.051,0.074,0.029,0.446,0.197,0.0
24.367,0.97,0.255,0.051,0.093,0.032,0.431,0.211,0.0
21.5,0.986,0.272,0.048,0.046,0.031,0.396,0.194,0.0
21.2,0.979,0.333,0.049,0.056,0.03,0.469,0.194,0.0
21.367,0.98,0.327,0.05,0.058,0.031,0.465,0.199,0.0
20.067,0.977,0.154,0.046,0.076,0.029,0.305,0.205,0.0
19.167,0.993,0.2,0.05,0.019,0.024,0.293,0.203,0.0
23.233,0.973,0.254,0.047,0.08,0.031,0.411,0.197,0.0
23.867,0.985,0.251,0.045,0.053,0.024,0.373,0.195,0.0
23.567,0.984,0.244,0.048,0.058,0.025,0.375,0.197,0.0
22.8,0.986,0.32,0.046,0.05,0.032,0.448,0.2,0.0
24.267,0.982,0.316,0.053,0.054,0.028,0.451,0.21,0.0
19.267,0.984,0.242,0.05,0.06,0.029,0.381,0.197,0.0
20.0,0.986,0.269,0.041,0.05,0.026,0.387,0.187,0.0
21.367,0.978,0.251,0.046,0.069,0.028,0.394,0.198,0.0
21.133,0.984,0.291,0.044,0.047,0.024,0.406,0.203,0.0
20.133,0.986,0.33,0.047,0.053,0.027,0.456,0.199,0.0
22.667,0.974,0.276,0.051,0.077,0.034,0.438,0.206,0.0
21.6,0.978,0.216,0.047,0.07,0.032,0.365,0.203,0.0
21.833,0.97,0.308,0.047,0.089,0.034,0.477,0.202,0.0
23.9,0.972,0.317,0.045,0.087,0.03,0.478,0.2,0.0
20.267,0.983,0.285,0.047,0.053,0.03,0.415,0.198,0.0
20.433,0.985,0.217,0.046,0.05,0.02,0.333,0.192,0.0
21.6,0.988,0.349,0.043,0.046,0.027,0.465,0.195,0.0
20.3,0.984,0.181,0.045,0.043,0.023,0.291,0.201,0.0
21.233,0.988,0.253,0.043,0.042,0.022,0.36,0.202,0.0
19.833,0.981,0.273,0.047,0.052,0.028,0.401,0.202,0.0
21.767,0.988,0.242,0.041,0.044,0.023,0.35,0.202,0.0
21.533,0.986,0.254,0.043,0.043,0.024,0.363,0.199,0.0
22.167,0.988,0.283,0.045,0.036,0.026,0.39,0.201,0.0
22.433,0.981,0.21,0.044,0.051,0.032,0.338,0.202,0.0
19.667,0.986,0.268,0.045,0.047,0.023,0.383,0.198,0.0
19.433,0.986,0.245,0.046,0.035,0.023,0.349,0.197,0.0
20.0,0.986,0.309,0.041,0.036,0.022,0.407,0.191,0.0
